nohup: ignoring input
============================================================
AGIFORMER PHASE 7: Curriculum Learning & Neuroplasticity
============================================================
Model: 31,199,792 parameters
Device: cuda
/home/ubuntu/agi-former/train_curriculum.py:74: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler()
Starting Curriculum Training...

[Curriculum] Initializing Stage 1: Lexical Grounding (Dictionary)

*** CURRICULUM ALERT: Advancing to Stage 1 ***
/home/ubuntu/agi-former/train_curriculum.py:120: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(enabled=(DEVICE=='cuda')):
Step 0: Loss=5.5744 | BPC=8.0422 | Alpha=0.10 | LR=3.00e-06
Step 14000: Loss=1.2769 | BPC=1.8422 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.3206 | BPC = 1.9052 --
Step 14010: Loss=1.4030 | BPC=2.0240 | Alpha=0.99 | LR=3.00e-04
Step 14020: Loss=1.2313 | BPC=1.7764 | Alpha=0.99 | LR=3.00e-04
Step 14030: Loss=1.4519 | BPC=2.0946 | Alpha=0.99 | LR=3.00e-04
Step 14040: Loss=1.3090 | BPC=1.8885 | Alpha=0.99 | LR=3.00e-04
Step 14050: Loss=1.3065 | BPC=1.8849 | Alpha=0.99 | LR=3.00e-04
Step 14060: Loss=1.3478 | BPC=1.9444 | Alpha=0.99 | LR=3.00e-04
Step 14070: Loss=1.4222 | BPC=2.0517 | Alpha=0.99 | LR=3.00e-04
Step 14080: Loss=1.4365 | BPC=2.0725 | Alpha=0.99 | LR=3.00e-04
Step 14090: Loss=1.3463 | BPC=1.9423 | Alpha=0.99 | LR=3.00e-04
Step 14100: Loss=1.3041 | BPC=1.8815 | Alpha=0.99 | LR=3.00e-04
Step 14110: Loss=1.2458 | BPC=1.7973 | Alpha=0.99 | LR=3.00e-04
Step 14120: Loss=1.4731 | BPC=2.1252 | Alpha=0.99 | LR=3.00e-04
Step 14130: Loss=1.2392 | BPC=1.7877 | Alpha=0.99 | LR=3.00e-04
Step 14140: Loss=1.3944 | BPC=2.0117 | Alpha=0.99 | LR=3.00e-04
Step 14150: Loss=1.5876 | BPC=2.2904 | Alpha=0.99 | LR=3.00e-04
Step 14160: Loss=1.5177 | BPC=2.1896 | Alpha=0.99 | LR=3.00e-04
Step 14170: Loss=1.2175 | BPC=1.7564 | Alpha=0.99 | LR=3.00e-04
Step 14180: Loss=1.2737 | BPC=1.8376 | Alpha=0.99 | LR=3.00e-04
Step 14190: Loss=1.3684 | BPC=1.9741 | Alpha=0.99 | LR=3.00e-04
Step 14200: Loss=1.4855 | BPC=2.1432 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.3151 | BPC = 1.8973 --
Step 14210: Loss=1.2440 | BPC=1.7947 | Alpha=0.99 | LR=3.00e-04
Step 14220: Loss=1.2687 | BPC=1.8303 | Alpha=0.99 | LR=3.00e-04
Step 14230: Loss=1.2187 | BPC=1.7582 | Alpha=0.99 | LR=3.00e-04
Step 14240: Loss=1.2629 | BPC=1.8220 | Alpha=0.99 | LR=3.00e-04
Step 14250: Loss=1.3374 | BPC=1.9294 | Alpha=0.99 | LR=3.00e-04
Step 14260: Loss=1.3582 | BPC=1.9594 | Alpha=0.99 | LR=3.00e-04
Step 14270: Loss=1.2628 | BPC=1.8218 | Alpha=0.99 | LR=3.00e-04
Step 14280: Loss=1.3667 | BPC=1.9717 | Alpha=0.99 | LR=3.00e-04
Step 14290: Loss=1.4300 | BPC=2.0631 | Alpha=0.99 | LR=3.00e-04
Step 14300: Loss=1.3163 | BPC=1.8990 | Alpha=0.99 | LR=3.00e-04
Step 14310: Loss=1.2534 | BPC=1.8083 | Alpha=0.99 | LR=3.00e-04
Step 14320: Loss=1.3561 | BPC=1.9564 | Alpha=0.99 | LR=3.00e-04
Step 14330: Loss=1.3918 | BPC=2.0079 | Alpha=0.99 | LR=3.00e-04
Step 14340: Loss=1.4699 | BPC=2.1206 | Alpha=0.99 | LR=3.00e-04
Step 14350: Loss=1.4130 | BPC=2.0386 | Alpha=0.99 | LR=3.00e-04
Step 14360: Loss=1.3292 | BPC=1.9176 | Alpha=0.99 | LR=3.00e-04
Step 14370: Loss=1.2581 | BPC=1.8151 | Alpha=0.99 | LR=3.00e-04
Step 14380: Loss=1.8118 | BPC=2.6139 | Alpha=0.99 | LR=3.00e-04
Step 14390: Loss=1.3936 | BPC=2.0105 | Alpha=0.99 | LR=3.00e-04
Step 14400: Loss=1.4590 | BPC=2.1049 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.3132 | BPC = 1.8946 --
Step 14410: Loss=1.2784 | BPC=1.8444 | Alpha=0.99 | LR=3.00e-04
Step 14420: Loss=1.3618 | BPC=1.9646 | Alpha=0.99 | LR=3.00e-04
Step 14430: Loss=1.5200 | BPC=2.1929 | Alpha=0.99 | LR=3.00e-04
Step 14440: Loss=1.6173 | BPC=2.3332 | Alpha=0.99 | LR=3.00e-04
Step 14450: Loss=1.5453 | BPC=2.2294 | Alpha=0.99 | LR=3.00e-04
Step 14460: Loss=1.3072 | BPC=1.8859 | Alpha=0.99 | LR=3.00e-04
Step 14470: Loss=1.5331 | BPC=2.2118 | Alpha=0.99 | LR=3.00e-04
Step 14480: Loss=1.4014 | BPC=2.0218 | Alpha=0.99 | LR=3.00e-04
Step 14490: Loss=1.1363 | BPC=1.6394 | Alpha=0.99 | LR=3.00e-04
Step 14500: Loss=1.3572 | BPC=1.9581 | Alpha=0.99 | LR=3.00e-04
Step 14510: Loss=1.3013 | BPC=1.8774 | Alpha=0.99 | LR=3.00e-04
Step 14520: Loss=1.3163 | BPC=1.8990 | Alpha=0.99 | LR=3.00e-04
Step 14530: Loss=1.3637 | BPC=1.9673 | Alpha=0.99 | LR=3.00e-04
Step 14540: Loss=1.3478 | BPC=1.9445 | Alpha=0.99 | LR=3.00e-04
Step 14550: Loss=1.2921 | BPC=1.8641 | Alpha=0.99 | LR=3.00e-04
Step 14560: Loss=1.1915 | BPC=1.7189 | Alpha=0.99 | LR=3.00e-04
Step 14570: Loss=1.4207 | BPC=2.0497 | Alpha=0.99 | LR=3.00e-04
Step 14580: Loss=1.3744 | BPC=1.9828 | Alpha=0.99 | LR=3.00e-04
Step 14590: Loss=1.5166 | BPC=2.1880 | Alpha=0.99 | LR=3.00e-04
Step 14600: Loss=1.3075 | BPC=1.8864 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.3123 | BPC = 1.8933 --
Step 14610: Loss=1.5405 | BPC=2.2224 | Alpha=0.99 | LR=3.00e-04
Step 14620: Loss=1.2881 | BPC=1.8583 | Alpha=0.99 | LR=3.00e-04
Step 14630: Loss=1.2687 | BPC=1.8303 | Alpha=0.99 | LR=3.00e-04
Step 14640: Loss=1.2358 | BPC=1.7829 | Alpha=0.99 | LR=3.00e-04
Step 14650: Loss=1.5340 | BPC=2.2131 | Alpha=0.99 | LR=3.00e-04
Step 14660: Loss=1.5127 | BPC=2.1823 | Alpha=0.99 | LR=3.00e-04
Step 14670: Loss=1.2853 | BPC=1.8543 | Alpha=0.99 | LR=3.00e-04
Step 14680: Loss=1.3687 | BPC=1.9747 | Alpha=0.99 | LR=3.00e-04
Step 14690: Loss=1.5867 | BPC=2.2891 | Alpha=0.99 | LR=3.00e-04
Step 14700: Loss=1.3841 | BPC=1.9969 | Alpha=0.99 | LR=3.00e-04
Step 14710: Loss=1.3663 | BPC=1.9712 | Alpha=0.99 | LR=3.00e-04
Step 14720: Loss=1.2425 | BPC=1.7925 | Alpha=0.99 | LR=3.00e-04
Step 14730: Loss=1.2194 | BPC=1.7593 | Alpha=0.99 | LR=3.00e-04
Step 14740: Loss=1.4800 | BPC=2.1352 | Alpha=0.99 | LR=3.00e-04
Step 14750: Loss=1.2595 | BPC=1.8171 | Alpha=0.99 | LR=3.00e-04
Step 14760: Loss=1.3792 | BPC=1.9897 | Alpha=0.99 | LR=3.00e-04
Step 14770: Loss=1.2830 | BPC=1.8509 | Alpha=0.99 | LR=3.00e-04
Step 14780: Loss=1.2747 | BPC=1.8391 | Alpha=0.99 | LR=3.00e-04
Step 14790: Loss=1.3893 | BPC=2.0044 | Alpha=0.99 | LR=3.00e-04
Step 14800: Loss=1.2593 | BPC=1.8167 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.3096 | BPC = 1.8894 --
Saved best_model_curriculum.pth
Step 14810: Loss=1.4082 | BPC=2.0315 | Alpha=0.99 | LR=3.00e-04
Step 14820: Loss=1.4532 | BPC=2.0966 | Alpha=0.99 | LR=3.00e-04
Step 14830: Loss=1.4222 | BPC=2.0518 | Alpha=0.99 | LR=3.00e-04
Step 14840: Loss=1.4540 | BPC=2.0977 | Alpha=0.99 | LR=3.00e-04
Step 14850: Loss=1.3453 | BPC=1.9408 | Alpha=0.99 | LR=3.00e-04
Step 14860: Loss=1.3391 | BPC=1.9319 | Alpha=0.99 | LR=3.00e-04
Step 14870: Loss=1.2544 | BPC=1.8097 | Alpha=0.99 | LR=3.00e-04
Step 14880: Loss=1.3472 | BPC=1.9436 | Alpha=0.99 | LR=3.00e-04
Step 14890: Loss=1.2909 | BPC=1.8624 | Alpha=0.99 | LR=3.00e-04
Step 14900: Loss=1.2980 | BPC=1.8726 | Alpha=0.99 | LR=3.00e-04
Step 14910: Loss=1.3796 | BPC=1.9904 | Alpha=0.99 | LR=3.00e-04
Step 14920: Loss=1.3641 | BPC=1.9680 | Alpha=0.99 | LR=3.00e-04
Step 14930: Loss=1.3212 | BPC=1.9061 | Alpha=0.99 | LR=3.00e-04
Step 14940: Loss=1.3979 | BPC=2.0168 | Alpha=0.99 | LR=3.00e-04
Step 14950: Loss=1.4225 | BPC=2.0522 | Alpha=0.99 | LR=3.00e-04
Step 14960: Loss=1.6000 | BPC=2.3082 | Alpha=0.99 | LR=3.00e-04
Step 14970: Loss=1.3552 | BPC=1.9551 | Alpha=0.99 | LR=3.00e-04
Step 14980: Loss=1.5976 | BPC=2.3049 | Alpha=0.99 | LR=3.00e-04
Step 14990: Loss=1.3678 | BPC=1.9734 | Alpha=0.99 | LR=3.00e-04
Step 15000: Loss=1.2926 | BPC=1.8649 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.3005 | BPC = 1.8762 --
Saved best_model_curriculum.pth
Step 15010: Loss=1.2748 | BPC=1.8392 | Alpha=0.99 | LR=3.00e-04
Step 15020: Loss=1.3044 | BPC=1.8818 | Alpha=0.99 | LR=3.00e-04
Step 15030: Loss=1.5708 | BPC=2.2662 | Alpha=0.99 | LR=3.00e-04
Step 15040: Loss=1.6350 | BPC=2.3588 | Alpha=0.99 | LR=3.00e-04
Step 15050: Loss=1.2316 | BPC=1.7768 | Alpha=0.99 | LR=3.00e-04
Step 15060: Loss=1.4754 | BPC=2.1286 | Alpha=0.99 | LR=3.00e-04
Step 15070: Loss=1.2292 | BPC=1.7734 | Alpha=0.99 | LR=3.00e-04
Step 15080: Loss=1.3233 | BPC=1.9091 | Alpha=0.99 | LR=3.00e-04
Step 15090: Loss=1.4234 | BPC=2.0536 | Alpha=0.99 | LR=3.00e-04
Step 15100: Loss=1.2232 | BPC=1.7648 | Alpha=0.99 | LR=3.00e-04
Step 15110: Loss=1.3514 | BPC=1.9497 | Alpha=0.99 | LR=3.00e-04
Step 15120: Loss=1.4342 | BPC=2.0691 | Alpha=0.99 | LR=3.00e-04
Step 15130: Loss=1.3424 | BPC=1.9367 | Alpha=0.99 | LR=3.00e-04
Step 15140: Loss=1.3841 | BPC=1.9968 | Alpha=0.99 | LR=3.00e-04
Step 15150: Loss=1.3168 | BPC=1.8997 | Alpha=0.99 | LR=3.00e-04
Step 15160: Loss=1.3298 | BPC=1.9185 | Alpha=0.99 | LR=3.00e-04
Step 15170: Loss=1.4264 | BPC=2.0579 | Alpha=0.99 | LR=3.00e-04
Step 15180: Loss=1.2668 | BPC=1.8276 | Alpha=0.99 | LR=3.00e-04
Step 15190: Loss=1.2504 | BPC=1.8039 | Alpha=0.99 | LR=3.00e-04
Step 15200: Loss=1.4046 | BPC=2.0264 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2798 | BPC = 1.8463 --
Saved best_model_curriculum.pth
Step 15210: Loss=1.2819 | BPC=1.8494 | Alpha=0.99 | LR=3.00e-04
Step 15220: Loss=1.2259 | BPC=1.7686 | Alpha=0.99 | LR=3.00e-04
Step 15230: Loss=1.2497 | BPC=1.8029 | Alpha=0.99 | LR=3.00e-04
Step 15240: Loss=1.4925 | BPC=2.1533 | Alpha=0.99 | LR=3.00e-04
Step 15250: Loss=1.7619 | BPC=2.5419 | Alpha=0.99 | LR=3.00e-04
Step 15260: Loss=1.4894 | BPC=2.1488 | Alpha=0.99 | LR=3.00e-04
Step 15270: Loss=1.3999 | BPC=2.0196 | Alpha=0.99 | LR=3.00e-04
Step 15280: Loss=1.4340 | BPC=2.0688 | Alpha=0.99 | LR=3.00e-04
Step 15290: Loss=1.4164 | BPC=2.0435 | Alpha=0.99 | LR=3.00e-04
Step 15300: Loss=1.2397 | BPC=1.7886 | Alpha=0.99 | LR=3.00e-04
Step 15310: Loss=1.1990 | BPC=1.7298 | Alpha=0.99 | LR=3.00e-04
Step 15320: Loss=1.3464 | BPC=1.9425 | Alpha=0.99 | LR=3.00e-04
Step 15330: Loss=1.3730 | BPC=1.9808 | Alpha=0.99 | LR=3.00e-04
Step 15340: Loss=1.2920 | BPC=1.8640 | Alpha=0.99 | LR=3.00e-04
Step 15350: Loss=1.2742 | BPC=1.8383 | Alpha=0.99 | LR=3.00e-04
Step 15360: Loss=1.2944 | BPC=1.8674 | Alpha=0.99 | LR=3.00e-04
Step 15370: Loss=1.4094 | BPC=2.0333 | Alpha=0.99 | LR=3.00e-04
Step 15380: Loss=1.1749 | BPC=1.6950 | Alpha=0.99 | LR=3.00e-04
Step 15390: Loss=1.4132 | BPC=2.0388 | Alpha=0.99 | LR=3.00e-04
Step 15400: Loss=1.2443 | BPC=1.7952 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2855 | BPC = 1.8546 --
Step 15410: Loss=1.7456 | BPC=2.5184 | Alpha=0.99 | LR=3.00e-04
Step 15420: Loss=1.4277 | BPC=2.0597 | Alpha=0.99 | LR=3.00e-04
Step 15430: Loss=1.1758 | BPC=1.6964 | Alpha=0.99 | LR=3.00e-04
Step 15440: Loss=1.4109 | BPC=2.0356 | Alpha=0.99 | LR=3.00e-04
Step 15450: Loss=1.2650 | BPC=1.8250 | Alpha=0.99 | LR=3.00e-04
Step 15460: Loss=1.6038 | BPC=2.3138 | Alpha=0.99 | LR=3.00e-04
Step 15470: Loss=1.3104 | BPC=1.8905 | Alpha=0.99 | LR=3.00e-04
Step 15480: Loss=1.3207 | BPC=1.9054 | Alpha=0.99 | LR=3.00e-04
Step 15490: Loss=1.2971 | BPC=1.8713 | Alpha=0.99 | LR=3.00e-04
Step 15500: Loss=1.4731 | BPC=2.1252 | Alpha=0.99 | LR=3.00e-04
Step 15510: Loss=1.1942 | BPC=1.7229 | Alpha=0.99 | LR=3.00e-04
Step 15520: Loss=1.3608 | BPC=1.9632 | Alpha=0.99 | LR=3.00e-04
Step 15530: Loss=1.4749 | BPC=2.1278 | Alpha=0.99 | LR=3.00e-04
Step 15540: Loss=1.2275 | BPC=1.7709 | Alpha=0.99 | LR=3.00e-04
Step 15550: Loss=1.4095 | BPC=2.0334 | Alpha=0.99 | LR=3.00e-04
Step 15560: Loss=1.5514 | BPC=2.2381 | Alpha=0.99 | LR=3.00e-04
Step 15570: Loss=1.3470 | BPC=1.9434 | Alpha=0.99 | LR=3.00e-04
Step 15580: Loss=1.4261 | BPC=2.0574 | Alpha=0.99 | LR=3.00e-04
Step 15590: Loss=1.4885 | BPC=2.1475 | Alpha=0.99 | LR=3.00e-04
Step 15600: Loss=1.4606 | BPC=2.1072 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2909 | BPC = 1.8624 --
Step 15610: Loss=1.3535 | BPC=1.9527 | Alpha=0.99 | LR=3.00e-04
Step 15620: Loss=1.6127 | BPC=2.3266 | Alpha=0.99 | LR=3.00e-04
Step 15630: Loss=1.8214 | BPC=2.6277 | Alpha=0.99 | LR=3.00e-04
Step 15640: Loss=1.3331 | BPC=1.9233 | Alpha=0.99 | LR=3.00e-04
Step 15650: Loss=1.4404 | BPC=2.0780 | Alpha=0.99 | LR=3.00e-04
Step 15660: Loss=1.7142 | BPC=2.4731 | Alpha=0.99 | LR=3.00e-04
Step 15670: Loss=1.4119 | BPC=2.0369 | Alpha=0.99 | LR=3.00e-04
Step 15680: Loss=1.2867 | BPC=1.8563 | Alpha=0.99 | LR=3.00e-04
Step 15690: Loss=1.6044 | BPC=2.3147 | Alpha=0.99 | LR=3.00e-04
Step 15700: Loss=1.4378 | BPC=2.0743 | Alpha=0.99 | LR=3.00e-04
Step 15710: Loss=1.6109 | BPC=2.3241 | Alpha=0.99 | LR=3.00e-04
Step 15720: Loss=1.3930 | BPC=2.0096 | Alpha=0.99 | LR=3.00e-04
Step 15730: Loss=1.2718 | BPC=1.8348 | Alpha=0.99 | LR=3.00e-04
Step 15740: Loss=1.7759 | BPC=2.5620 | Alpha=0.99 | LR=3.00e-04
Step 15750: Loss=1.2106 | BPC=1.7466 | Alpha=0.99 | LR=3.00e-04
Step 15760: Loss=1.6818 | BPC=2.4264 | Alpha=0.99 | LR=3.00e-04
Step 15770: Loss=1.2359 | BPC=1.7830 | Alpha=0.99 | LR=3.00e-04
Step 15780: Loss=1.3954 | BPC=2.0132 | Alpha=0.99 | LR=3.00e-04
Step 15790: Loss=1.3576 | BPC=1.9586 | Alpha=0.99 | LR=3.00e-04
Step 15800: Loss=1.3259 | BPC=1.9128 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2878 | BPC = 1.8580 --
Step 15810: Loss=1.2776 | BPC=1.8432 | Alpha=0.99 | LR=3.00e-04
Step 15820: Loss=1.5001 | BPC=2.1642 | Alpha=0.99 | LR=3.00e-04
Step 15830: Loss=1.2409 | BPC=1.7902 | Alpha=0.99 | LR=3.00e-04
Step 15840: Loss=1.3051 | BPC=1.8829 | Alpha=0.99 | LR=3.00e-04
Step 15850: Loss=1.3526 | BPC=1.9514 | Alpha=0.99 | LR=3.00e-04
Step 15860: Loss=1.3390 | BPC=1.9318 | Alpha=0.99 | LR=3.00e-04
Step 15870: Loss=1.3631 | BPC=1.9665 | Alpha=0.99 | LR=3.00e-04
Step 15880: Loss=1.5702 | BPC=2.2653 | Alpha=0.99 | LR=3.00e-04
Step 15890: Loss=1.2000 | BPC=1.7313 | Alpha=0.99 | LR=3.00e-04
Step 15900: Loss=1.4459 | BPC=2.0860 | Alpha=0.99 | LR=3.00e-04
Step 15910: Loss=1.6231 | BPC=2.3417 | Alpha=0.99 | LR=3.00e-04
Step 15920: Loss=1.2757 | BPC=1.8405 | Alpha=0.99 | LR=3.00e-04
Step 15930: Loss=1.2849 | BPC=1.8537 | Alpha=0.99 | LR=3.00e-04
Step 15940: Loss=1.3872 | BPC=2.0012 | Alpha=0.99 | LR=3.00e-04
Step 15950: Loss=1.4419 | BPC=2.0803 | Alpha=0.99 | LR=3.00e-04
Step 15960: Loss=1.3781 | BPC=1.9881 | Alpha=0.99 | LR=3.00e-04
Step 15970: Loss=1.5069 | BPC=2.1740 | Alpha=0.99 | LR=3.00e-04
Step 15980: Loss=1.3646 | BPC=1.9687 | Alpha=0.99 | LR=3.00e-04
Step 15990: Loss=1.4500 | BPC=2.0919 | Alpha=0.99 | LR=3.00e-04
Step 16000: Loss=1.2910 | BPC=1.8625 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2837 | BPC = 1.8519 --
Step 16010: Loss=1.1867 | BPC=1.7120 | Alpha=0.99 | LR=3.00e-04
Step 16020: Loss=1.3598 | BPC=1.9618 | Alpha=0.99 | LR=3.00e-04
Step 16030: Loss=1.4208 | BPC=2.0498 | Alpha=0.99 | LR=3.00e-04
Step 16040: Loss=1.4939 | BPC=2.1552 | Alpha=0.99 | LR=3.00e-04
Step 16050: Loss=1.5106 | BPC=2.1793 | Alpha=0.99 | LR=3.00e-04
Step 16060: Loss=1.5792 | BPC=2.2783 | Alpha=0.99 | LR=3.00e-04
Step 16070: Loss=1.3139 | BPC=1.8955 | Alpha=0.99 | LR=3.00e-04
Step 16080: Loss=1.3018 | BPC=1.8780 | Alpha=0.99 | LR=3.00e-04
Step 16090: Loss=1.5297 | BPC=2.2069 | Alpha=0.99 | LR=3.00e-04
Step 16100: Loss=1.2780 | BPC=1.8437 | Alpha=0.99 | LR=3.00e-04
Step 16110: Loss=1.2969 | BPC=1.8710 | Alpha=0.99 | LR=3.00e-04
Step 16120: Loss=1.3015 | BPC=1.8777 | Alpha=0.99 | LR=3.00e-04
Step 16130: Loss=1.2953 | BPC=1.8688 | Alpha=0.99 | LR=3.00e-04
Step 16140: Loss=1.2188 | BPC=1.7584 | Alpha=0.99 | LR=3.00e-04
Step 16150: Loss=1.2859 | BPC=1.8551 | Alpha=0.99 | LR=3.00e-04
Step 16160: Loss=1.3700 | BPC=1.9765 | Alpha=0.99 | LR=3.00e-04
Step 16170: Loss=1.5368 | BPC=2.2171 | Alpha=0.99 | LR=3.00e-04
Step 16180: Loss=1.4625 | BPC=2.1099 | Alpha=0.99 | LR=3.00e-04
Step 16190: Loss=1.2239 | BPC=1.7657 | Alpha=0.99 | LR=3.00e-04
Step 16200: Loss=1.2778 | BPC=1.8435 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2856 | BPC = 1.8547 --
Step 16210: Loss=1.6591 | BPC=2.3935 | Alpha=0.99 | LR=3.00e-04
Step 16220: Loss=1.2520 | BPC=1.8063 | Alpha=0.99 | LR=3.00e-04
Step 16230: Loss=1.2423 | BPC=1.7922 | Alpha=0.99 | LR=3.00e-04
Step 16240: Loss=1.3211 | BPC=1.9060 | Alpha=0.99 | LR=3.00e-04
Step 16250: Loss=1.2526 | BPC=1.8072 | Alpha=0.99 | LR=3.00e-04
Step 16260: Loss=1.3875 | BPC=2.0017 | Alpha=0.99 | LR=3.00e-04
Step 16270: Loss=1.2488 | BPC=1.8016 | Alpha=0.99 | LR=3.00e-04
Step 16280: Loss=1.2106 | BPC=1.7466 | Alpha=0.99 | LR=3.00e-04
Step 16290: Loss=1.2353 | BPC=1.7822 | Alpha=0.99 | LR=3.00e-04
Step 16300: Loss=1.2397 | BPC=1.7885 | Alpha=0.99 | LR=3.00e-04
Step 16310: Loss=1.2532 | BPC=1.8080 | Alpha=0.99 | LR=3.00e-04
Step 16320: Loss=1.3762 | BPC=1.9855 | Alpha=0.99 | LR=3.00e-04
Step 16330: Loss=1.4430 | BPC=2.0818 | Alpha=0.99 | LR=3.00e-04
Step 16340: Loss=1.1545 | BPC=1.6655 | Alpha=0.99 | LR=3.00e-04
Step 16350: Loss=1.2080 | BPC=1.7428 | Alpha=0.99 | LR=3.00e-04
Step 16360: Loss=1.3062 | BPC=1.8845 | Alpha=0.99 | LR=3.00e-04
Step 16370: Loss=1.3917 | BPC=2.0077 | Alpha=0.99 | LR=3.00e-04
Step 16380: Loss=1.3208 | BPC=1.9055 | Alpha=0.99 | LR=3.00e-04
Step 16390: Loss=1.5848 | BPC=2.2863 | Alpha=0.99 | LR=3.00e-04
Step 16400: Loss=1.3190 | BPC=1.9029 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2860 | BPC = 1.8553 --
Step 16410: Loss=1.3581 | BPC=1.9593 | Alpha=0.99 | LR=3.00e-04
Step 16420: Loss=1.2287 | BPC=1.7727 | Alpha=0.99 | LR=3.00e-04
Step 16430: Loss=1.5259 | BPC=2.2014 | Alpha=0.99 | LR=3.00e-04
Step 16440: Loss=1.3511 | BPC=1.9493 | Alpha=0.99 | LR=3.00e-04
Step 16450: Loss=1.3156 | BPC=1.8980 | Alpha=0.99 | LR=3.00e-04
Step 16460: Loss=1.4211 | BPC=2.0503 | Alpha=0.99 | LR=3.00e-04
Step 16470: Loss=1.3473 | BPC=1.9437 | Alpha=0.99 | LR=3.00e-04
Step 16480: Loss=1.7318 | BPC=2.4984 | Alpha=0.99 | LR=3.00e-04
Step 16490: Loss=1.5001 | BPC=2.1642 | Alpha=0.99 | LR=3.00e-04
Step 16500: Loss=1.2706 | BPC=1.8331 | Alpha=0.99 | LR=3.00e-04
Step 16510: Loss=1.1595 | BPC=1.6728 | Alpha=0.99 | LR=3.00e-04
Step 16520: Loss=1.3870 | BPC=2.0010 | Alpha=0.99 | LR=3.00e-04
Step 16530: Loss=1.2686 | BPC=1.8302 | Alpha=0.99 | LR=3.00e-04
Step 16540: Loss=1.3251 | BPC=1.9118 | Alpha=0.99 | LR=3.00e-04
Step 16550: Loss=1.2642 | BPC=1.8239 | Alpha=0.99 | LR=3.00e-04
Step 16560: Loss=1.3904 | BPC=2.0059 | Alpha=0.99 | LR=3.00e-04
Step 16570: Loss=1.3790 | BPC=1.9894 | Alpha=0.99 | LR=3.00e-04
Step 16580: Loss=1.3525 | BPC=1.9512 | Alpha=0.99 | LR=3.00e-04
Step 16590: Loss=1.4966 | BPC=2.1592 | Alpha=0.99 | LR=3.00e-04
Step 16600: Loss=1.6139 | BPC=2.3284 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2771 | BPC = 1.8425 --
Saved best_model_curriculum.pth
Step 16610: Loss=1.3778 | BPC=1.9878 | Alpha=0.99 | LR=3.00e-04
Step 16620: Loss=1.7159 | BPC=2.4756 | Alpha=0.99 | LR=3.00e-04
Step 16630: Loss=1.3441 | BPC=1.9391 | Alpha=0.99 | LR=3.00e-04
Step 16640: Loss=1.3743 | BPC=1.9827 | Alpha=0.99 | LR=3.00e-04
Step 16650: Loss=1.2497 | BPC=1.8029 | Alpha=0.99 | LR=3.00e-04
Step 16660: Loss=1.7538 | BPC=2.5302 | Alpha=0.99 | LR=3.00e-04
Step 16670: Loss=1.2871 | BPC=1.8568 | Alpha=0.99 | LR=3.00e-04
Step 16680: Loss=1.3105 | BPC=1.8907 | Alpha=0.99 | LR=3.00e-04
Step 16690: Loss=1.2719 | BPC=1.8350 | Alpha=0.99 | LR=3.00e-04
Step 16700: Loss=1.6764 | BPC=2.4185 | Alpha=0.99 | LR=3.00e-04
Step 16710: Loss=1.1458 | BPC=1.6531 | Alpha=0.99 | LR=3.00e-04
Step 16720: Loss=1.2624 | BPC=1.8212 | Alpha=0.99 | LR=3.00e-04
Step 16730: Loss=1.4001 | BPC=2.0199 | Alpha=0.99 | LR=3.00e-04
Step 16740: Loss=1.2589 | BPC=1.8162 | Alpha=0.99 | LR=3.00e-04
Step 16750: Loss=1.2783 | BPC=1.8443 | Alpha=0.99 | LR=3.00e-04
Step 16760: Loss=1.3186 | BPC=1.9024 | Alpha=0.99 | LR=3.00e-04
Step 16770: Loss=1.4194 | BPC=2.0478 | Alpha=0.99 | LR=3.00e-04
Step 16780: Loss=1.3870 | BPC=2.0011 | Alpha=0.99 | LR=3.00e-04
Step 16790: Loss=1.3481 | BPC=1.9450 | Alpha=0.99 | LR=3.00e-04
Step 16800: Loss=1.4568 | BPC=2.1017 | Alpha=0.99 | LR=3.00e-04
-- VALIDATION: Loss = 1.2759 | BPC = 1.8408 --
Saved best_model_curriculum.pth
Step 16810: Loss=1.3880 | BPC=2.0024 | Alpha=0.99 | LR=3.00e-04
Step 16820: Loss=1.4913 | BPC=2.1515 | Alpha=0.99 | LR=3.00e-04
